0.29586,0.4453
0.30768,0.45122
0.32412,0.45941
0.34034,0.46953
0.35324,0.48049
0.3615,0.49189
0.36431,0.50352
0.36325,0.51573
0.35864,0.52808
0.35041,0.53948
0.3396,0.55083
0.32616,0.56008
0.30918,0.56432
0.29038,0.5634
0.26684,0.55883
0.23867,0.55145
0.20606,0.54235
0.16988,0.53248
0.13171,0.52211
0.095197,0.5093
0.057288,0.49711
0.018638,0.48573
-0.020399,0.47517
-0.059174,0.4655
-0.097127,0.45687
-0.13374,0.4469
-0.16901,0.43984
-0.20125,0.43523
-0.23074,0.43299
-0.2571,0.43348
-0.27789,0.43561
-0.29207,0.43655
-0.29639,0.4372
-0.29068,0.43623
-0.27456,0.43356
-0.2568,0.43057
-0.23679,0.42687
-0.2153,0.42265
-0.1932,0.41887
-0.17123,0.41515
-0.14943,0.4113
-0.128,0.40725
-0.10622,0.40326
-0.082171,0.39915
-0.061037,0.39595
-0.042058,0.39326
-0.023846,0.39088
-0.0050211,0.38881
0.015345,0.38717
0.04064,0.38581
0.064236,0.38544
0.08638,0.38588
0.10753,0.38718
0.12767,0.38928
0.14627,0.39198
0.16313,0.39457
0.17793,0.39776
0.19229,0.4014
0.20743,0.40576
0.22368,0.41093
0.24073,0.41679
0.25704,0.42262
0.27456,0.42973
0.29284,0.43777
0.3117,0.44675
0.33057,0.45652
0.34829,0.46671
0.36053,0.47575
0.37023,0.48513
0.37611,0.49469
0.37826,0.50499
0.37801,0.51703
0.37453,0.52972
0.36365,0.54154
0.35106,0.55315
0.3358,0.56303
0.31564,0.56763
0.29093,0.56622
0.26248,0.56073
0.22746,0.55286
0.19039,0.54377
0.15109,0.53418
0.11073,0.52437
0.069847,0.51423
0.028972,0.50411
-0.013043,0.4939
-0.054239,0.48404
-0.094784,0.47477
-0.13463,0.46653
-0.17391,0.45977
-0.21128,0.45481
-0.24839,0.45158
-0.27951,0.45113
-0.30217,0.45233
-0.31497,0.45371
-0.31788,0.45401
-0.31225,0.45265
-0.3012,0.44912
-0.28528,0.44425
-0.26688,0.43875
-0.2443,0.4331
-0.22077,0.42825
-0.19918,0.42375
-0.17883,0.41955
-0.15847,0.41538
-0.1378,0.41089
-0.11679,0.40622
-0.096707,0.40163
-0.07816,0.39752
-0.059343,0.39385
-0.041367,0.39069
-0.022654,0.38798
-0.0020394,0.38572
0.020187,0.38402
0.043221,0.38303
0.067584,0.38299
0.090601,0.38391
0.11196,0.3858
0.13089,0.38834
0.1471,0.39132
0.16228,0.39484
0.17924,0.39924
0.19708,0.40446
0.2158,0.41055
0.23526,0.41754
0.25534,0.42542
0.27552,0.43418
0.2963,0.44409
0.31657,0.45495
0.33543,0.46636
0.35148,0.47778
0.36357,0.48883
0.37141,0.49978
0.37493,0.51169
0.37468,0.52448
0.3706,0.53727
0.36235,0.54848
0.35136,0.55944
0.338,0.56879
0.32049,0.57429
0.29913,0.57422
0.27339,0.5695
0.2428,0.56137
0.20724,0.55123
0.16785,0.54018
0.12653,0.52939
0.085263,0.51795
0.044423,0.50617
0.0037724,0.49436
-0.03716,0.48278
-0.078283,0.47194
-0.11993,0.4618
-0.16061,0.45364
-0.19936,0.44772
-0.23527,0.44373
-0.26791,0.44195
-0.29507,0.44251
-0.31637,0.4437
-0.3274,0.4446
-0.32665,0.44398
-0.3154,0.44106
-0.29826,0.43778
-0.28051,0.4348
-0.25936,0.43039
-0.23734,0.42702
-0.21671,0.4242
-0.19646,0.42121
-0.17546,0.41717
-0.15334,0.41198
-0.13045,0.40627
-0.10894,0.40106
-0.088886,0.39674
-0.069572,0.39316
-0.05051,0.39001
-0.031039,0.38716
-0.0092164,0.38475
0.012549,0.38281
0.034696,0.38157
0.057351,0.38127
0.07974,0.38203
0.10171,0.38381
0.12423,0.3867
0.14428,0.39
0.16112,0.39357
0.17641,0.3976
0.19203,0.40234
0.20852,0.408
0.2269,0.41495
0.24626,0.423
0.26685,0.43226
0.28795,0.44265
0.30825,0.45377
0.327,0.46535
0.34324,0.47702
0.35541,0.48844
0.3619,0.49947
0.36337,0.51074
0.36073,0.52262
0.35413,0.53429
0.34426,0.5455
0.33223,0.55665
0.31798,0.56496
0.30084,0.56794
0.27948,0.56632
0.25338,0.56086
0.22279,0.55377
0.18855,0.5452
0.15198,0.53574
0.11411,0.52543
0.075527,0.51449
0.036627,0.50342
-0.0018684,0.49276
-0.040849,0.48236
-0.080333,0.47262
-0.11971,0.46395
-0.15824,0.45669
-0.19503,0.45121
-0.2294,0.44689
-0.25962,0.4448
-0.28457,0.44512
-0.3019,0.44657
-0.30902,0.44732
-0.30645,0.4465
-0.29714,0.44309
-0.28236,0.43798
-0.26494,0.43247
-0.24382,0.42686
-0.22243,0.42215
-0.20243,0.41815
-0.18284,0.41447
-0.16232,0.41054
-0.14041,0.40593
-0.11781,0.40096
-0.096328,0.39617
-0.076558,0.39191
-0.056778,0.38816
-0.03827,0.38507
-0.019649,0.3827
0.00028387,0.38108
0.021873,0.38027
0.044178,0.38021
0.066969,0.38088
0.087847,0.38207
0.10601,0.38363
0.12238,0.38558
0.13868,0.38814
0.15582,0.39146
0.17359,0.39553
0.19025,0.39987
0.20538,0.40435
0.21977,0.40917
0.2346,0.41474
0.25082,0.42132
0.26964,0.42923
0.28924,0.43814
0.30836,0.44772
0.32602,0.45766
0.34108,0.46757
0.3533,0.47774
0.36156,0.48827
0.36511,0.49935
0.36486,0.51162
0.36014,0.52397
0.35095,0.53526
0.33955,0.54657
0.32663,0.55722
0.3101,0.56305
0.28946,0.56392
0.2644,0.5609
0.23434,0.55488
0.19949,0.54711
0.16209,0.53936
0.12408,0.53081
0.086262,0.52154
0.048569,0.51183
0.010975,0.50186
-0.026442,0.49198
-0.063847,0.48259
-0.10135,0.47374
-0.13839,0.46584
-0.17431,0.45939
-0.20813,0.45483
-0.23896,0.4522
-0.26757,0.45136
-0.28996,0.45221
-0.30418,0.45345
-0.30969,0.45378
-0.30707,0.45292
-0.29641,0.45047
-0.2799,0.44676
-0.26284,0.44291
-0.24109,0.4379
-0.21656,0.43327
-0.19278,0.42882
-0.169,0.42478
-0.14559,0.42072
-0.12214,0.41619
-0.099218,0.41129
-0.077661,0.40642
-0.057908,0.40215
-0.039593,0.39862
-0.021436,0.39552
-0.003275,0.39276
0.015866,0.39044
0.036096,0.38863
0.057554,0.38744
0.079898,0.38706
0.10256,0.38781
0.12404,0.38954
0.14393,0.39209
0.16204,0.39522
0.17763,0.39863
0.19152,0.40231
0.20569,0.40663
0.22143,0.41186
0.23883,0.41811
0.25732,0.42529
0.27625,0.43328
0.29521,0.44194
0.31447,0.4514
0.33282,0.46142
0.34911,0.47167
0.3621,0.48169
0.37111,0.4915
0.37547,0.50142
0.37724,0.51284
0.37612,0.52572
0.37112,0.53838
0.36285,0.55017
0.35152,0.56163
0.33661,0.56975
0.31748,0.57227
0.29399,0.56983
0.26645,0.56365
0.23519,0.55495
0.2006,0.54496
0.1635,0.53433
0.12555,0.52378
0.08709,0.51284
0.048499,0.50162
0.0097634,0.49017
-0.028738,0.47892
-0.066686,0.46822
-0.10354,0.45829
-0.13976,0.44995
-0.17434,0.44389
-0.20615,0.4402
-0.23408,0.4387
-0.25578,0.43889
-0.26996,0.4395
-0.27572,0.43996
-0.27278,0.43955
-0.26211,0.43748
-0.24598,0.43487
-0.22989,0.43213
-0.20947,0.42845
-0.18786,0.42572
-0.16634,0.42327
-0.14473,0.42096
-0.12299,0.41776
-0.10074,0.41352
-0.078673,0.40874
-0.058275,0.40412
-0.039401,0.40016
-0.021701,0.3969
-0.0043419,0.39408
0.013785,0.39164
0.034124,0.38968
0.055937,0.38834
0.078026,0.38778
0.09954,0.38807
0.12015,0.3892
0.13882,0.39101
0.15495,0.39328
0.16965,0.39595
0.18491,0.39925
0.20141,0.40337
0.21853,0.40823
0.23561,0.41365
0.25194,0.41942
0.26745,0.42548
0.28322,0.43215
0.30032,0.43988
0.3187,0.44879
0.33726,0.4586
0.35482,0.46893
0.36927,0.47904
0.37996,0.48888
0.38608,0.4987
0.38769,0.50903
0.38648,0.52076
0.38248,0.53282
0.3749,0.54383
0.36446,0.55492
0.35013,0.56361
0.33105,0.56713
0.3079,0.56619
0.28149,0.56216
0.25111,0.55549
0.21662,0.5471
0.17898,0.53753
0.13996,0.52726
0.10058,0.51648
0.061507,0.50579
0.022451,0.49503
-0.016311,0.48437
-0.054989,0.47388
-0.093519,0.46412
-0.1315,0.45567
-0.16854,0.44887
-0.2024,0.44406
-0.23276,0.44164
-0.25892,0.44188
-0.27801,0.44384
-0.28835,0.44592
-0.28943,0.44662
-0.28222,0.44588
-0.26845,0.44287
-0.25339,0.43898
-0.23568,0.43433
-0.21321,0.43001
-0.19254,0.42742
-0.17384,0.42561
-0.1547,0.42395
-0.13334,0.42101
-0.11042,0.41665
-0.088236,0.41172
-0.068202,0.40715
-0.049807,0.40331
-0.032896,0.40004
-0.016398,0.39718
0.0012685,0.39464
0.021057,0.39233
0.043351,0.39042
0.066277,0.38898
0.088981,0.38823
0.11127,0.38841
0.13282,0.38959
0.15344,0.39175
0.17184,0.39466
0.18697,0.39786
0.20055,0.40143
0.21476,0.40571
0.2304,0.41094
0.24741,0.4171
0.26576,0.42417
0.28517,0.43213
0.30487,0.44091
0.32423,0.45046
0.34215,0.46053
0.35726,0.4707
0.36871,0.48089
0.37522,0.49101
0.37626,0.50141
0.37393,0.51293
0.3693,0.52504
0.3617,0.53612
0.3527,0.54751
0.34037,0.55782
0.32254,0.56312
0.29948,0.56242
0.27192,0.55753
0.24073,0.54987
0.20633,0.54113
0.16907,0.53122
0.13042,0.52056
0.091544,0.50945
0.052942,0.49831
0.014658,0.48719
-0.022868,0.47627
-0.059655,0.46579
-0.09599,0.45649
-0.13195,0.44897
-0.16671,0.44345
-0.19908,0.44002
-0.22835,0.43817
-0.25177,0.43802
-0.26732,0.4389
-0.27432,0.43974
-0.27404,0.43991
-0.26752,0.43923
-0.254,0.43658
-0.23572,0.43314
-0.21462,0.42933
-0.19126,0.42557
-0.16891,0.4226
-0.14718,0.42044
-0.12525,0.41814
-0.10264,0.41486
-0.079334,0.41077
-0.05702,0.40643
-0.036742,0.40238
-0.018224,0.39899
-0.00042018,0.39624
0.01731,0.39389
0.036137,0.39192
0.056379,0.39042
0.077396,0.38943
0.098362,0.38906
0.11892,0.38946
0.13869,0.39068
0.15721,0.39272
0.17415,0.39541
0.18906,0.39849
0.20246,0.40184
0.21594,0.40572
0.23093,0.41038
0.2473,0.41593
0.26445,0.42232
0.28229,0.42957
0.30043,0.43765
0.3188,0.44663
0.33743,0.45649
0.35584,0.4671
0.3731,0.47821
0.38748,0.48909
0.39831,0.49975
0.40388,0.51006
0.40433,0.52055
0.40086,0.53211
0.39372,0.54405
0.38336,0.55505
0.37017,0.56565
0.35368,0.57326
0.33354,0.57553
0.31003,0.57361
0.28313,0.56819
0.25246,0.55998
0.2181,0.5499
0.1811,0.53917
0.14215,0.52759
0.10256,0.51554
0.063479,0.50345
0.025365,0.49159
-0.012107,0.48014
-0.048813,0.46937
-0.084909,0.45957
-0.12036,0.4514
-0.15425,0.44524
-0.18577,0.44097
-0.21464,0.43859
-0.23929,0.43798
-0.25706,0.43852
-0.2669,0.43908
-0.26865,0.43895
-0.26288,0.43772
-0.2514,0.43515
-0.23631,0.43156
-0.21886,0.42708
-0.19571,0.42219
-0.1729,0.41875
-0.15148,0.41598
-0.13094,0.41414
-0.10989,0.41198
-0.087741,0.40894
-0.064815,0.40515
-0.042868,0.40128
-0.023009,0.39799
-0.0049264,0.39539
0.012819,0.39335
0.030947,0.39171
0.050284,0.39052
0.070841,0.38981
0.092188,0.38964
0.1134,0.39005
0.13426,0.39121
0.15412,0.39317
0.17284,0.39602
0.19008,0.39954
0.20556,0.40349
0.21962,0.40771
0.23316,0.41234
0.24799,0.41768
0.26442,0.42399
0.28201,0.43138
0.3007,0.43996
0.31992,0.44965
0.33927,0.46037
0.35816,0.47187
0.37604,0.48384
0.39095,0.49532
0.40201,0.50621
0.40716,0.51625
0.40748,0.5266
0.40381,0.53793
0.39608,0.54934
0.38491,0.56021
0.37092,0.57049
0.35369,0.57735
0.33336,0.57889
0.30979,0.57603
0.28283,0.56962
0.25206,0.56085
0.21751,0.55062
0.18026,0.5395
0.14183,0.528
0.10282,0.51609
0.063416,0.50413
0.023586,0.49216
-0.016624,0.48027
-0.056957,0.469
-0.096985,0.45889
-0.13628,0.45023
-0.17346,0.4436
-0.20707,0.43895
-0.23698,0.43648
-0.26143,0.43597
-0.27809,0.43624
-0.28561,0.43628
-0.28361,0.4354
-0.27309,0.43305
-0.25527,0.42996
-0.23763,0.42715
-0.21683,0.42353
-0.19517,0.42036
-0.17473,0.41701
-0.154,0.41383
-0.13307,0.41032
-0.112,0.4064
-0.090767,0.40231
-0.070396,0.39838
-0.051517,0.39495
-0.033524,0.39203
-0.015606,0.38942
0.0032626,0.38719
0.023782,0.38546
0.045457,0.38434
0.067998,0.3841
0.090659,0.38484
0.11206,0.38642
0.13097,0.38856
0.14704,0.39104
0.16173,0.39382
0.17657,0.39716
0.19221,0.40123
0.20846,0.40603
0.22495,0.41141
0.24096,0.4173
0.25693,0.4238
0.2735,0.43107
0.2909,0.43914
0.30905,0.44799
0.3271,0.45746
0.34398,0.4673
0.35806,0.47704
0.36851,0.48664
0.3749,0.49626
0.37732,0.50627
0.37716,0.51747
0.37453,0.52969
0.36768,0.5412
0.35775,0.55222
0.34466,0.56244
0.32743,0.56844
0.30633,0.56881
0.28158,0.56541
0.25301,0.55896
0.22064,0.55059
0.18514,0.541
0.14832,0.53071
0.11124,0.51991
0.074511,0.50923
0.037696,0.49847
0.00077501,0.48758
-0.036306,0.47678
-0.073371,0.46655
-0.10986,0.45744
-0.14595,0.44992
-0.18006,0.44432
-0.21146,0.44075
-0.23916,0.43952
-0.26088,0.44011
-0.27458,0.44107
-0.28067,0.44139
-0.27852,0.44063
-0.26766,0.43774
-0.25112,0.43431
-0.23197,0.43056
-0.20985,0.4266
-0.18718,0.42331
-0.16531,0.4201
-0.14326,0.41688
-0.12098,0.41293
-0.098265,0.40839
-0.07561,0.40391
-0.054763,0.39998
-0.035666,0.39671
-0.017695,0.39392
0.00024297,0.39146
0.019529,0.38938
0.040825,0.38783
0.063569,0.38696
