0.0078698,1.3667
-0.0026093,1.3664
-0.014761,1.3663
-0.027546,1.3667
-0.040162,1.3676
-0.052629,1.3691
-0.064712,1.3717
-0.075319,1.3751
-0.084417,1.3787
-0.091774,1.3823
-0.097448,1.3852
-0.10148,1.3872
-0.104,1.3883
-0.1053,1.3886
-0.10594,1.3884
-0.10578,1.3877
-0.10453,1.3866
-0.10209,1.3847
-0.098381,1.382
-0.092752,1.3792
-0.0855,1.3763
-0.076202,1.3731
-0.065645,1.37
-0.05501,1.3671
-0.045258,1.3648
-0.034564,1.3632
-0.026016,1.3626
-0.017712,1.3624
-0.0091883,1.3627
-0.00013538,1.3634
0.0096303,1.3644
0.023117,1.3658
0.034795,1.3675
0.046819,1.3695
0.059512,1.3716
0.072883,1.3742
0.086545,1.3773
0.10285,1.3822
0.1163,1.3871
0.12758,1.3919
0.13608,1.3958
0.14191,1.3986
0.14499,1.4001
0.14519,1.4005
0.14263,1.3997
0.13712,1.3976
0.12965,1.3945
0.12066,1.3913
0.11061,1.3883
0.098121,1.384
0.087275,1.381
0.075852,1.3784
0.064939,1.3761
0.054996,1.374
0.045469,1.3721
0.032865,1.3693
0.023186,1.3675
0.013628,1.3663
0.0039487,1.3654
-0.0059862,1.3648
-0.016199,1.3647
-0.028567,1.3648
-0.039314,1.3658
-0.050902,1.3673
-0.063012,1.3696
-0.074814,1.3725
-0.085765,1.3762
-0.095721,1.38
-0.1039,1.3842
-0.11089,1.3882
-0.11628,1.3912
-0.11959,1.393
-0.12111,1.3938
-0.12215,1.3933
-0.12139,1.3925
-0.11965,1.3913
-0.1169,1.3895
-0.1131,1.3872
-0.10795,1.3846
-0.10135,1.3813
-0.092538,1.3779
-0.082632,1.3747
-0.073124,1.3715
-0.065268,1.3689
-0.058232,1.3667
-0.050751,1.3651
-0.043024,1.3642
-0.034875,1.3638
-0.026188,1.364
-0.016576,1.3647
-0.0058683,1.3657
0.0063285,1.3672
0.018542,1.3688
0.031847,1.3705
0.046154,1.3726
0.060849,1.3751
0.075556,1.3784
0.090869,1.3833
0.10427,1.3876
0.11521,1.3913
0.12296,1.3945
0.12694,1.3974
0.12794,1.3996
0.12673,1.4009
0.12275,1.4003
0.11635,1.3983
0.1083,1.3956
0.099625,1.392
0.090384,1.3881
0.0803,1.3843
0.069812,1.3808
0.059264,1.3777
0.049181,1.3754
0.039289,1.3737
0.029379,1.3725
0.018826,1.3715
0.0089243,1.3707
-0.0010394,1.3698
-0.011125,1.3691
-0.02122,1.3685
-0.031316,1.3682
-0.042119,1.3683
-0.052888,1.3689
-0.064052,1.3703
-0.074694,1.3726
-0.084029,1.3756
-0.091973,1.3791
-0.098449,1.3822
-0.10341,1.3844
-0.10649,1.3856
-0.1076,1.3856
-0.10744,1.385
-0.10654,1.3841
-0.10532,1.3826
-0.1025,1.3803
-0.098465,1.3778
-0.092967,1.3751
-0.085558,1.3721
-0.076463,1.3686
-0.066825,1.3652
-0.056896,1.3618
-0.047301,1.3587
-0.038386,1.3564
-0.029892,1.355
-0.0214,1.3546
-0.0127,1.3552
-0.0043046,1.3562
0.0045562,1.3572
0.014238,1.3581
0.024524,1.3588
0.035297,1.3593
0.047247,1.3604
0.059339,1.3614
0.071466,1.3626
0.082639,1.3646
0.092404,1.367
0.10047,1.3697
0.10722,1.3738
0.11118,1.3777
0.11195,1.3806
0.11004,1.3821
0.10638,1.382
0.1011,1.3809
0.093964,1.3799
0.085658,1.3783
0.077619,1.3761
0.069613,1.3737
0.060879,1.3715
0.052086,1.3697
0.043962,1.3684
0.037336,1.3672
0.031164,1.3662
0.024888,1.3653
0.018166,1.3645
0.011187,1.3638
0.003158,1.3633
-0.0049594,1.3629
-0.013852,1.3629
-0.023301,1.3635
-0.033138,1.3644
-0.043631,1.3657
-0.05499,1.3677
-0.065747,1.3705
-0.075604,1.3741
-0.084543,1.3783
-0.092206,1.3821
-0.098034,1.385
-0.10212,1.387
-0.104,1.3879
-0.10446,1.3881
-0.10379,1.3878
-0.10216,1.3868
-0.099633,1.3851
-0.096698,1.3833
-0.092119,1.3812
-0.086131,1.3789
-0.07861,1.3761
-0.070115,1.3732
-0.061866,1.3703
-0.054459,1.3677
-0.046732,1.3655
-0.038596,1.3638
-0.03002,1.3626
-0.021178,1.3619
-0.012163,1.3618
-0.0024662,1.3621
0.0075055,1.3626
0.018064,1.3634
0.029133,1.3643
0.040769,1.3654
0.052979,1.3667
0.06609,1.3691
0.078885,1.372
0.091518,1.3751
0.10295,1.3785
0.11229,1.3815
0.1196,1.3836
0.12466,1.3857
0.12606,1.3872
0.12419,1.3874
0.11937,1.386
0.11193,1.3839
0.10296,1.3817
0.09356,1.3794
0.08363,1.3767
0.073312,1.3739
0.063001,1.3712
0.052539,1.3687
0.041606,1.3665
0.030031,1.3649
0.018578,1.3634
0.0073089,1.3624
-0.0037555,1.362
-0.014571,1.362
-0.025273,1.3624
-0.035973,1.3633
-0.04615,1.3644
-0.056095,1.3656
-0.065888,1.3668
-0.075782,1.3684
-0.085476,1.3705
-0.094264,1.3735
-0.10195,1.3768
-0.10851,1.3802
-0.11361,1.383
-0.11697,1.3849
-0.11859,1.3858
-0.11933,1.3862
-0.11842,1.3857
-0.11639,1.3844
-0.11299,1.3823
-0.10812,1.3795
-0.10191,1.3768
-0.094418,1.374
-0.084762,1.3711
-0.074118,1.3681
-0.063561,1.3654
-0.053417,1.3631
-0.043621,1.3614
-0.033948,1.3605
-0.023906,1.3601
-0.013598,1.3602
-0.0031696,1.3607
0.0074413,1.3615
0.018568,1.3625
0.030623,1.3639
0.042961,1.3655
0.055796,1.3675
0.069081,1.3699
0.082525,1.3727
0.095842,1.3762
0.10939,1.3805
0.121,1.3844
0.13052,1.3874
0.13898,1.39
0.14635,1.3931
0.15054,1.3957
0.15102,1.3968
0.14782,1.3954
0.14259,1.3928
0.13567,1.39
0.12786,1.3871
0.1195,1.3837
0.10997,1.3804
0.099272,1.3773
0.088146,1.3745
0.076917,1.3719
0.065526,1.3698
0.054052,1.3679
0.041895,1.3664
0.029455,1.3652
0.016657,1.3643
0.0035817,1.3639
-0.0097286,1.3639
-0.02297,1.3643
-0.036145,1.3652
-0.048946,1.3664
-0.061517,1.3681
-0.073201,1.3701
-0.083449,1.3725
-0.092163,1.3753
-0.099437,1.3783
-0.10532,1.3808
-0.10991,1.3825
-0.11307,1.3832
-0.1153,1.3836
-0.11703,1.3841
-0.1184,1.3847
-0.11779,1.3843
-0.11527,1.3828
-0.11068,1.3803
-0.10391,1.3773
-0.094895,1.374
-0.084318,1.3708
-0.07256,1.3678
-0.061389,1.3652
-0.051174,1.3633
-0.041568,1.3619
-0.032386,1.3613
-0.023872,1.3614
-0.015987,1.3618
-0.0080435,1.3627
0.00057559,1.3638
0.010001,1.3652
0.020029,1.3669
0.030738,1.3689
0.042061,1.3709
0.054377,1.3733
0.067201,1.3761
0.080178,1.3795
0.092803,1.3836
0.10441,1.3882
0.11348,1.3917
0.12035,1.394
0.12492,1.396
0.12626,1.3978
0.12431,1.3983
0.11967,1.3974
0.11281,1.3952
0.1038,1.3927
0.093204,1.39
0.081909,1.3867
0.069945,1.3833
0.05778,1.3803
0.046177,1.3776
0.035517,1.3755
0.025681,1.3741
0.016247,1.373
0.0071212,1.3722
-0.0018053,1.3715
-0.010339,1.3709
-0.019337,1.3704
-0.029006,1.3702
-0.039089,1.3703
-0.049288,1.3706
-0.059847,1.3715
-0.070982,1.373
-0.082412,1.3751
-0.09335,1.378
-0.10313,1.3815
-0.11166,1.3854
-0.1187,1.3889
-0.12419,1.3915
-0.12797,1.3931
-0.13032,1.3938
-0.13155,1.3937
-0.13156,1.3932
-0.13057,1.3921
-0.12817,1.3904
-0.12463,1.3885
-0.11993,1.3865
-0.11385,1.3839
-0.10626,1.3806
-0.097418,1.3772
-0.087829,1.3737
-0.078532,1.3705
-0.06951,1.368
-0.060094,1.3661
-0.04989,1.3648
-0.039069,1.3642
